ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference,status,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID.y
muna1247-aes,muna1247,aes,2,aes-threatened,Muna (mnb-mnb) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Muna,Papunesia,-5.40419,122.541,muna1247,mnb,ID,aust1307,NA
ciac1237-aes,ciac1237,aes,2,aes-threatened,Cia-Cia (cia-cia) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Cia-Cia,Papunesia,-5.68289,122.791,ciac1237,cia,ID,aust1307,NA
lasa1237-aes,lasa1237,aes,2,aes-threatened,Lasalimu (llm-llm) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Lasalimu,Papunesia,-5.23602,123.129,lasa1237,llm,ID,aust1307,NA
kumb1274-aes,kumb1274,aes,3,aes-shifting,"Kumbewaha (3246-xks) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kumbewaha,Papunesia,-5.34485,123.154,kumb1274,xks,ID,aust1307,NA
waru1266-aes,waru1266,aes,3,aes-shifting,"Waru (2802-wru) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Waru,Papunesia,-3.412,122.058,waru1266,wru,ID,aust1307,NA
raha1237-aes,raha1237,aes,3,aes-shifting,"Rahambuu (2774-raz) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Rahambuu,Papunesia,-3.24627,121.059,raha1237,raz,ID,aust1307,NA
kode1237-aes,kode1237,aes,3,aes-shifting,"Kodeoha (1899-vko) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kodeoha,Papunesia,-3.39566,120.937,kode1237,vko,ID,aust1307,NA
tola1247-aes,tola1247,aes,2,aes-threatened,Tolaki (lbw-lbw) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Tolaki,Papunesia,-4.03577,121.888,tola1247,lbw,ID,aust1307,NA
toma1248-aes,toma1248,aes,3,aes-shifting,"Tomadino (2796-tdi) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Tomadino,Papunesia,-2.56493,121.944,toma1248,tdi,ID,aust1307,NA
pado1242-aes,pado1242,aes,3,aes-shifting,"Padoe (2744-pdo) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Padoe,Papunesia,-2.60642,121.236,pado1242,pdo,ID,aust1307,NA
mori1269-aes,mori1269,aes,2,aes-threatened,Mori Atas (mzq-mzq) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mori Atas,Papunesia,-2.2555,121.035,mori1269,mzq,ID,aust1307,NA
moro1287-aes,moro1287,aes,2,aes-threatened,Moronene (mqn-mqn) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Moronene,Papunesia,-4.62361,121.824,moro1287,mqn,ID,aust1307,NA
kuli1254-aes,kuli1254,aes,1,aes-not_endangered,Kulisusu (vkl-vkl) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kulisusu,Papunesia,-4.58411,123.045,kuli1254,vkl,ID,aust1307,NA
baho1237-aes,baho1237,aes,3,aes-shifting,"Bahonsuai (1354-bsu) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bahonsuai,Papunesia,-2.22572,121.707,baho1237,bsu,ID,aust1307,NA
bung1269-aes,bung1269,aes,2,aes-threatened,Bungku (bkz-bkz) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Bungku,Papunesia,-3.22197,122.212,bung1269,bkz,ID,aust1307,NA
koro1311-aes,koro1311,aes,3,aes-shifting,"Koroni (1902-xkq) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Koroni,Papunesia,-2.6367,121.977,koro1311,xkq,ID,aust1307,NA
talo1252-aes,talo1252,aes,3,aes-shifting,"Taloki (2787-tlk) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Taloki,Papunesia,-4.6478,122.872,talo1252,tlk,ID,aust1307,NA
wawo1239-aes,wawo1239,aes,2,aes-threatened,Wawonii (wow-wow) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Wawonii,Papunesia,-4.13587,123.1,wawo1239,wow,ID,aust1307,NA
mori1268-aes,mori1268,aes,2,aes-threatened,Mori Bawah (xmz-xmz) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mori Bawah,Papunesia,-2.56016,121.37,mori1268,xmz,ID,aust1307,NA
andi1257-aes,andi1257,aes,3,aes-shifting,"Andio (1334-bzb) = Threatened (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Andio,Papunesia,-0.88368,123.174,andi1257,bzb,ID,aust1307,NA
bobo1255-aes,bobo1255,aes,3,aes-shifting,"Bobongko (5991-bgb) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bobongko,Papunesia,-0.36759,121.922,bobo1255,bgb,ID,aust1307,NA
salu1253-aes,salu1253,aes,2,aes-threatened,"Saluan (2776-loe) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Saluan,Papunesia,-2.748,121.3,salu1253,loe,ID,aust1307,NA
batu1260-aes,batu1260,aes,3,aes-shifting,Batui (zbt-zbt) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Batui,Papunesia,-1.254442,122.487151,batu1260,zbt,ID,aust1307,NA
bang1368-aes,bang1368,aes,3,aes-shifting,Banggai (bgz-bgz) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Banggai,Papunesia,-1.58305,123.171,bang1368,bgz,ID,aust1307,NA
bala1315-aes,bala1315,aes,1,aes-not_endangered,Balantak (blz-blz) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Balantak,Papunesia,-0.86809,123.289,bala1315,blz,ID,aust1307,NA
topo1243-aes,topo1243,aes,4,aes-moribund,Topoiyo (toy-toy) = 8a (Moribund).,hh:h:Ethnologue:25,NA,moribund,Topoiyo,Papunesia,-2.06702,119.314,topo1243,toy,ID,aust1307,NA
umaa1242-aes,umaa1242,aes,1,aes-not_endangered,Uma (ppk-ppk) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Uma,Papunesia,-1.70416,119.968,umaa1242,ppk,ID,aust1307,NA
saru1242-aes,saru1242,aes,2,aes-threatened,Sarudu (sdu-sdu) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Sarudu,Papunesia,-1.7094,119.349,saru1242,sdu,ID,aust1307,NA
sedo1237-aes,sedo1237,aes,1,aes-not_endangered,Sedoa (tvw-tvw) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Sedoa,Papunesia,-1.37295,120.378,sedo1237,tvw,ID,aust1307,NA
bara1371-aes,bara1371,aes,3,aes-shifting,"Baras (1357-brs) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Baras,Papunesia,-1.5667,119.342,bara1371,brs,ID,aust1307,NA
unde1235-aes,unde1235,aes,1,aes-not_endangered,"Kaili, Unde (unz-unz) = 6a* (Vigorous).",hh:h:Ethnologue:25,NA,not_endangered,Unde Kaili,Papunesia,-0.85876,119.673,unde1235,unz,ID,aust1307,NA
ledo1238-aes,ledo1238,aes,1,aes-not_endangered,"Kaili, Ledo (lew-lew) = 3 (Wider communication). Ledo is lingua franca in West Toraja area.",hh:h:Ethnologue:25,NA,not_endangered,Ledo Kaili,Papunesia,-1.03033,120.132,ledo1238,lew,ID,aust1307,NA
daak1235-aes,daak1235,aes,1,aes-not_endangered,"Kaili, Da’a (kzf-kzf) = 5 (Developing).",hh:h:Ethnologue:25,NA,not_endangered,Da'a Kaili,Papunesia,-1.21051,119.527,daak1235,kzf,ID,aust1307,NA
lind1248-aes,lind1248,aes,1,aes-not_endangered,Tado (klw-klw) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Tado-Lindu,Papunesia,-1.35748,120.063,lind1248,klw,ID,aust1307,NA
moma1242-aes,moma1242,aes,1,aes-not_endangered,Moma (myl-myl) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Moma,Papunesia,-1.4313,120.009,moma1242,myl,ID,aust1307,NA
pamo1252-aes,pamo1252,aes,2,aes-threatened,Pamona (pmf-pmf) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Pamona,Papunesia,-1.62663,121.268,pamo1252,pmf,ID,aust1307,NA
tomb1245-aes,tomb1245,aes,3,aes-shifting,"Tombelala (2797-ttp) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Tombelala,Papunesia,-2.50998,121.915,tomb1245,ttp,ID,aust1307,NA
wotu1240-aes,wotu1240,aes,3,aes-shifting,"Wotu (2804-wtw) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Wotu,Papunesia,-2.59593,120.9,wotu1240,wtw,ID,aust1307,NA
laiy1246-aes,laiy1246,aes,3,aes-shifting,"Laiyolo (2282-lji) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Laiyolo,Papunesia,-6.45512,120.483,laiy1246,lji,ID,aust1307,NA
kala1394-aes,kala1394,aes,3,aes-shifting,"Kalao (1814-kly) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kalao,Papunesia,-7.31213,120.995,kala1394,kly,ID,aust1307,NA
woli1241-aes,woli1241,aes,2,aes-threatened,Wolio (wlo-wlo) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Wolio,Papunesia,-5.33,122.67,woli1241,wlo,ID,aust1307,NA
kama1364-aes,kama1364,aes,2,aes-threatened,Kamaru (kgx-kgx) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kamaru,Papunesia,-5.15696,123.045,kama1364,kgx,ID,aust1307,NA
alan1249-aes,alan1249,aes,2,aes-threatened,Alangan (alj-alj) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Alangan,Papunesia,13.0982,121.022,alan1249,alj,PH,aust1307,NA
iray1237-aes,iray1237,aes,2,aes-threatened,"Iraya (10457-iry) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Iraya,Papunesia,13.381,120.65,iray1237,iry,PH,aust1307,NA
tady1237-aes,tady1237,aes,2,aes-threatened,Tadyawan (tdy-tdy) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Tadyawan,Papunesia,13.0211,121.305,tady1237,tdy,PH,aust1307,NA
kowi1239-aes,kowi1239,aes,3,aes-shifting,"Kowiai (2279-kwh) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kowiai,Papunesia,-4.21954,133.468,kowi1239,kwh,ID,aust1307,NA
ambe1248-aes,ambe1248,aes,1,aes-not_endangered,Ambelau (amv-amv) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Ambelau,Papunesia,-3.85919,127.196,ambe1248,amv,ID,aust1307,NA
sula1248-aes,sula1248,aes,1,aes-not_endangered,Sula (szn-szn) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Sula,Papunesia,-2.30765,125.9656,sula1248,szn,ID,aust1307,NA
huku1237-aes,huku1237,aes,6,aes-extinct,Hukumina (huw-huw) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Hukumina,Papunesia,-3.274,126.194,huku1237,huw,ID,aust1307,NA
lise1239-aes,lise1239,aes,2,aes-threatened,"Lisela (2288-lcl) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Lisela,Papunesia,-3.27358,126.981,lise1239,lcl,ID,aust1307,NA
buru1303-aes,buru1303,aes,2,aes-threatened,Buru (mhs-mhs) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Buru (Indonesia),Papunesia,-3.43957,126.632,buru1303,mhs,ID,aust1307,NA
mang1408-aes,mang1408,aes,1,aes-not_endangered,Mangole (mqc-mqc) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Mangole,Papunesia,-1.87941,125.822,mang1408,mqc,ID,aust1307,sula1248
sula1245-aes,sula1245,aes,1,aes-not_endangered,Sula (szn-szn) = 6a* (Vigorous).,hh:h:Ethnologue:23,NA,not_endangered,Sanana,Papunesia,-2.30765,125.966,sula1245,NA,ID,aust1307,sula1248
tali1262-aes,tali1262,aes,1,aes-not_endangered,Taliabu (tlv-tlv) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Taliabu,Papunesia,-1.79516,124.869,tali1262,tlv,ID,aust1307,NA
kada1286-aes,kada1286,aes,3,aes-shifting,"Kadai (1809-kzd) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kadai,Papunesia,-1.74547,125.142,kada1286,kzd,ID,aust1307,NA
lian1255-aes,lian1255,aes,2,aes-threatened,Liana-Seti (ste-ste) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Liana-Seti,Papunesia,-3.11832,129.899,lian1255,ste,ID,aust1307,NA
beng1287-aes,beng1287,aes,3,aes-shifting,"Benggoi (1360-bgy) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Benggoi,Papunesia,-3.13924,130.091,beng1287,bgy,ID,aust1307,NA
hoti1237-aes,hoti1237,aes,6,aes-extinct,Hoti (hti-hti) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Hoti of East Seram,Papunesia,-3.0083,130.168,hoti1237,hti,ID,aust1307,NA
sala1269-aes,sala1269,aes,4,aes-moribund,"Salas (2775-sgu) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Salas,Papunesia,-3.14654,130.53,sala1269,sgu,ID,aust1307,NA
masi1266-aes,masi1266,aes,2,aes-threatened,Masiwang (bnf-bnf) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Masiwang,Papunesia,-3.29547,130.601,masi1266,bnf,ID,aust1307,NA
bobo1254-aes,bobo1254,aes,2,aes-threatened,Bobot (bty-bty) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Bobot,Papunesia,-3.43514,130.179,bobo1254,bty,ID,aust1307,NA
band1355-aes,band1355,aes,3,aes-shifting,Banda (bnd-bnd) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Banda (Indonesia),Papunesia,-5.42138,133.142,band1355,bnd,ID,aust1307,NA
watu1247-aes,watu1247,aes,1,aes-not_endangered,Watubela (wah-wah) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Watubela,Papunesia,-4.47294,131.641,watu1247,wah,ID,aust1307,NA
gese1240-aes,gese1240,aes,1,aes-not_endangered,Geser-Gorom (ges-ges) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Geser-Gorom,Papunesia,-3.8016,130.701,gese1240,ges,ID,aust1307,NA
bati1253-aes,bati1253,aes,3,aes-shifting,"Bati (Indonesia) (3995-bvt) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bati (Indonesia),Papunesia,-3.61403,130.815,bati1253,bvt,ID,aust1307,NA
kaye1241-aes,kaye1241,aes,6,aes-extinct,Kayeli (kzl-kzl) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Kayeli,Papunesia,-3.39247,127.118,kaye1241,kzl,ID,aust1307,NA
nort2867-aes,nort2867,aes,2,aes-threatened,"Nuaulu, North (nni-nni) = 6b* (Threatened).",hh:h:Ethnologue:25,NA,threatened,North Nuaulu,Papunesia,-2.93154,129.277,nort2867,nni,ID,aust1307,NA
sout2895-aes,sout2895,aes,2,aes-threatened,"Nuaulu, South (nxl-nxl) = 6b* (Threatened).",hh:h:Ethnologue:25,NA,threatened,South Nuaulu,Papunesia,-3.23411,129.148,sout2895,nxl,ID,aust1307,NA
manu1258-aes,manu1258,aes,1,aes-not_endangered,Sou Upaa (wha-wha) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Manusela,Papunesia,-3.1109,129.429,manu1258,wha,ID,aust1307,NA
huau1237-aes,huau1237,aes,2,aes-threatened,Huaulu (hud-hud) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Huaulu,Papunesia,-2.95835,129.202,huau1237,hud,ID,aust1307,NA
nort2864-aes,nort2864,aes,1,aes-not_endangered,Wemale (weo-weo) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Wemale,Papunesia,-3.05143,128.839,nort2864,weo,ID,aust1307,NA
yala1266-aes,yala1266,aes,3,aes-shifting,Yalahatan (jal-jal) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Yalahatan-Haruru-Awaiya,Papunesia,-3.3619,129.315,yala1266,jal,ID,aust1307,NA
loun1239-aes,loun1239,aes,6,aes-extinct,Loun (2708-lox) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Loun,Papunesia,-2.8778,128.912,loun1239,lox,ID,aust1307,NA
sale1244-aes,sale1244,aes,2,aes-threatened,Saleman (sau-sau) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Saleman,Papunesia,-2.82548,129.427,sale1244,sau,ID,aust1307,NA
hulu1246-aes,hulu1246,aes,6,aes-extinct,Hulung (huk-huk) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Hulung,Papunesia,-2.87389,128.587,hulu1246,huk,ID,aust1307,NA
lisa1239-aes,lisa1239,aes,2,aes-threatened,Lisabata-Nuniali (lcs-lcs) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Lisabata-Nuniali,Papunesia,-2.87434,128.265,lisa1239,lcs,ID,aust1307,NA
naka1263-aes,naka1263,aes,6,aes-extinct,Naka’ela (nae-nae) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Naka'ela,Papunesia,-2.85543,128.516,naka1263,nae,ID,aust1307,NA
alun1238-aes,alun1238,aes,2,aes-threatened,"Alune (1329-alp) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Alune,Papunesia,-3.11477,128.394,alun1238,alp,ID,aust1307,NA
asil1242-aes,asil1242,aes,2,aes-threatened,Asilulu (asl-asl) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Asilulu,Papunesia,-3.67302,127.952,asil1242,asl,ID,aust1307,NA
boan1242-aes,boan1242,aes,3,aes-shifting,"Boano (Maluku, Indonesia) (4026-bzn) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Boano (Maluku),Papunesia,-2.95535,127.953,boan1242,bzn,ID,aust1307,NA
lari1255-aes,lari1255,aes,2,aes-threatened,Larike-Wakasihu (alo-alo) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Larike-Wakasihu,Papunesia,-3.76522,127.956,lari1255,alo,ID,aust1307,NA
luhu1243-aes,luhu1243,aes,6,aes-extinct,Piru (2608-ppr) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Luhu-Piru,Papunesia,-3.13187,127.966,luhu1243,lcq,ID,aust1307,NA
mani1297-aes,mani1297,aes,2,aes-threatened,Manipa (mqp-mqp) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Manipa,Papunesia,-3.30342,127.565,mani1297,mqp,ID,aust1307,NA
paul1238-aes,paul1238,aes,4,aes-moribund,"Paulohi (2754-plh) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Paulohi,Papunesia,-3.25404,128.779,paul1238,plh,ID,aust1307,NA
kaib1244-aes,kaib1244,aes,3,aes-shifting,"Kaibobo (1810-kzb) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kaibobo,Papunesia,-3.1603,128.211,kaib1244,kzb,ID,aust1307,NA
kama1362-aes,kama1362,aes,6,aes-extinct,Kamarian (kzx-kzx) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Kamarian,Papunesia,-3.40779,128.526,kama1362,kzx,ID,aust1307,NA
haru1244-aes,haru1244,aes,4,aes-moribund,Haruku (hrk-hrk) = 8a (Moribund).,hh:h:Ethnologue:25,NA,moribund,Haruku,Papunesia,-3.57029,128.476,haru1244,hrk,ID,aust1307,NA
latu1237-aes,latu1237,aes,3,aes-shifting,Latu (ltu-ltu) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Latu,Papunesia,-3.41302,128.667,latu1237,ltu,ID,aust1307,NA
sapa1251-aes,sapa1251,aes,2,aes-threatened,"Saparua (5408-spr) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Saparua,Papunesia,-3.58314,128.639,sapa1251,spr,ID,aust1307,NA
amah1245-aes,amah1245,aes,5,aes-nearly_extinct,"Amahai (1330-amq) = Critically Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Amahai,Papunesia,-3.32028,128.939,amah1245,amq,ID,aust1307,NA
nusa1245-aes,nusa1245,aes,6,aes-extinct,Nusa Laut (nul-nul) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Nusa Laut,Papunesia,-3.67727,128.776,nusa1245,nul,ID,aust1307,NA
hitu1239-aes,hitu1239,aes,2,aes-threatened,Hitu (htu-htu) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Hitu,Papunesia,-3.57478,128.186,hitu1239,htu,ID,aust1307,NA
tule1244-aes,tule1244,aes,3,aes-shifting,Tulehu (tlu-tlu) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Tulehu,Papunesia,-3.57785,128.31,tule1244,tlu,ID,aust1307,NA
laha1251-aes,laha1251,aes,3,aes-shifting,"Laha (Indonesia) (4500-lhh) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Laha (Indonesia),Papunesia,-3.70755,128.073,laha1251,lhh,ID,aust1307,NA
seit1239-aes,seit1239,aes,2,aes-threatened,Seit-Kaitetu (hik-hik) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Seit-Kaitetu,Papunesia,-3.6111,128.068,seit1239,hik,ID,aust1307,NA
telu1263-aes,telu1263,aes,1,aes-not_endangered,Sou Nama (tlt-tlt) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Teluti,Papunesia,-3.2969,129.663,telu1263,tlt,ID,aust1307,NA
sepa1242-aes,sepa1242,aes,3,aes-shifting,"Sepa (Indonesia) (5404-spb) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Sepa (Indonesia),Papunesia,-3.36682,129.243,sepa1242,spb,ID,aust1307,NA
teor1240-aes,teor1240,aes,2,aes-threatened,Teor (tev-tev) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Teor,Papunesia,-4.74159,131.737,teor1240,tev,ID,aust1307,NA
kurr1245-aes,kurr1245,aes,2,aes-threatened,Kur (kuv-kuv) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kur,Papunesia,-5.34077,131.986,kurr1245,kuv,ID,aust1307,NA
wela1235-aes,wela1235,aes,1,aes-not_endangered,Welaun (wlh-wlh) = 6a* (Vigorous).,hh:vwphon:Edwards:Welaun,NA,not_endangered,Welaun,Papunesia,-9.097288,125.239513,wela1235,wlh,TL,aust1307,NA
mamb1306-aes,mamb1306,aes,1,aes-not_endangered,"Mambae (4648-mgm) = At risk (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,not_endangered,Mambae,Papunesia,-9.19552,125.475,mamb1306,mgm,TL,aust1307,NA
tuku1254-aes,tuku1254,aes,1,aes-not_endangered,Tukudede (tkd-tkd) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Tukudede,Papunesia,-8.6788,125.283,tuku1254,tkd,TL,aust1307,NA
kema1243-aes,kema1243,aes,2,aes-threatened,"Kemak (381-kem) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Kemak,Papunesia,-9.00299,125.159,kema1243,kem,ID;TL,aust1307,NA
yamd1240-aes,yamd1240,aes,1,aes-not_endangered,Yamdena (jmd-jmd) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Yamdena,Papunesia,-7.73722,131.44,yamd1240,jmd,ID,aust1307,NA
onin1245-aes,onin1245,aes,3,aes-shifting,"Onin (2739-oni) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Onin,Papunesia,-2.75976,132.062,onin1245,oni,ID,aust1307,NA
seka1247-aes,seka1247,aes,2,aes-threatened,Sekar (skz-skz) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Sekar,Papunesia,-2.65849,132.469,seka1247,skz,ID,aust1307,NA
urua1244-aes,urua1244,aes,3,aes-shifting,"Uruangnirin (3415-urn) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Uruangnirin,Papunesia,-3.45498,132.745,urua1244,urn,ID,aust1307,NA
keii1239-aes,keii1239,aes,1,aes-not_endangered,Kei (kei-kei) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kei,Papunesia,-5.63948,133.02,keii1239,kei,ID,aust1307,NA
ford1242-aes,ford1242,aes,2,aes-threatened,Fordata (frd-frd) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Fordata,Papunesia,-7.28902,131.511,ford1242,frd,ID,aust1307,NA
west2538-aes,west2538,aes,2,aes-threatened,"West Tarangan (10070-txn) = Vulnerable (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,West Tarangan,Papunesia,-6.62046,134.168,west2538,txn,ID,aust1307,NA
east2465-aes,east2465,aes,1,aes-not_endangered,"Tarangan, East (tre-tre) = 6a* (Vigorous).",hh:h:Ethnologue:25,NA,not_endangered,East Tarangan,Papunesia,-6.76213,134.288,east2465,tre,ID,aust1307,NA
ujir1237-aes,ujir1237,aes,3,aes-shifting,"Ujir (2798-udj) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Ujir,Papunesia,-5.69329,134.257,ujir1237,udj,ID,aust1307,NA
kola1285-aes,kola1285,aes,1,aes-not_endangered,Kola (kvv-kvv) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kola,Papunesia,-5.48833,134.592,kola1285,kvv,ID,aust1307,NA
komp1237-aes,komp1237,aes,2,aes-threatened,Kompane (kvp-kvp) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kompane,Papunesia,-5.64348,134.742,komp1237,kvp,ID,aust1307,NA
mano1275-aes,mano1275,aes,1,aes-not_endangered,Manombai (woo-woo) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Manombai,Papunesia,-5.94468,134.329,mano1275,woo,ID,aust1307,NA
